playlist,description,track_id,title,release,plays,album,artist1,artist2,artist3,artist_id,popularity_track,genre1,genre2,genre3,artist_followers,explicit,duration,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
All Out 00s,"The decade that catapulted electronic music, hip hop and indie rock into the mainstream.",1u0l8zWpQeMYStFkc2mLD7,Everywhere,2001-07-31,73000974,The Spirit Room,Michelle Branch,,,5rScKX1Sh1U67meeUyTGwk,66,candy pop,dance pop,lilith,448638,0,214827,0.523,0.828,1,-4.696,1,0.0762,0.0136,0.000255,0.165,0.476,96.952,4
All Out 00s,"The decade that catapulted electronic music, hip hop and indie rock into the mainstream.",0vg4WnUWvze6pBOJDTq99k,You're Beautiful,2005-08-08,510546186,Back to Bedlam,James Blunt,,,7KMqksf0UMdyA0UCf4R3ux,78,neo mellow,pop,pop rock,2323714,1,209493,0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,4
All Out 00s,"The decade that catapulted electronic music, hip hop and indie rock into the mainstream.",4E5P1XyAFtrjpiIxkydly4,Replay,2009-08-18,403071982,Replay,Iyaz,,,5tKXB9uuebKE34yowVaU3C,79,dance pop,pop rap,post-teen pop,618136,0,182307,0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,91.031,4
All Out 00s,"The decade that catapulted electronic music, hip hop and indie rock into the mainstream.",4xGuK7FsXuZwHCCuNnPzbD,L'Amour Toujours,2011-01-14,174411564,Top 100 Greatest Dance Hits,Gigi D'Agostino,,,1OAjDaKgg00KCUYqDe68un,62,eurodance,europop,italo dance,501893,0,238760,0.617,0.728,7,-7.932,1,0.0292,0.0328,0.0482,0.36,0.808,139.066,4
All Out 00s,"The decade that catapulted electronic music, hip hop and indie rock into the mainstream.",3K4r00KlXytLJDfuytngmx,Warwick Avenue,2008,91651124,Rockferry,Duffy,,,37NqXwtb6nIEqRt4EJSoIO,68,british soul,dance pop,,766589,0,226387,0.493,0.59,0,-5.814,0,0.0392,0.339,0.0,0.121,0.502,169.908,4
All Out 00s,"The decade that catapulted electronic music, hip hop and indie rock into the mainstream.",4BggEwLhGfrbrl7JBhC8EC,Butterfly,1999-11-04,203972844,The Gift Of Game,Crazy Town,,,4iSKnRZAxkmqNok6tv10Se,73,alternative metal,funk metal,nu metal,328265,0,216733,0.736,0.811,9,-4.17,0,0.081,0.00132,0.000142,0.107,0.609,103.502,4
All Out 00s,"The decade that catapulted electronic music, hip hop and indie rock into the mainstream.",2N4viTG9njqCa4c46YyWs1,Be With You,1999-01-01,nan,Enrique,Enrique Iglesias,,,7qG3b048QCHVRO5Pv1T5lw,59,dance pop,latin,latin pop,9791733,0,219360,0.683,0.866,1,-5.436,0,0.0329,0.0395,0.00161,0.0483,0.542,121.996,4
All Out 00s,"The decade that catapulted electronic music, hip hop and indie rock into the mainstream.",6qc34bnVOyqGDPni8H5W0U,Amazed,1999,115269988,Lonely Grill,Lonestar,,,3qbnxnvUqR14MJ9g8QwZJK,69,contemporary country,country,country road,944116,0,240867,0.561,0.543,1,-8.498,1,0.0324,0.26,0.0,0.124,0.243,139.803,4
All Out 00s,"The decade that catapulted electronic music, hip hop and indie rock into the mainstream.",3AJwUDP919kvQ9QcozQPxg,Yellow,2000-07-10,731357342,Parachutes,Coldplay,,,4gzpq5DPGxSnKTe4SA8HAU,87,permanent wave,pop,,28497318,0,266773,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,4
All Out 00s,"The decade that catapulted electronic music, hip hop and indie rock into the mainstream.",0gzqZ9d1jIKo9psEIthwXe,Beautiful Day,2000-01-01,284980746,All That You Can't Leave Behind,U2,,,51Blml2LZPmy7TTiAg47vQ,76,irish rock,permanent wave,rock,7751777,0,248400,0.536,0.928,11,-6.492,0,0.0589,0.0154,0.00134,0.2,0.389,136.258,4
All Out 00s,"The decade that catapulted electronic music, hip hop and indie rock into the mainstream.",3skn2lauGk7Dx6bVIt5DVj,Starlight,2006-06-19,212168337,Black Holes and Revelations,Muse,,,12Chz98pHFMPJEknJQMWvI,74,modern rock,permanent wave,rock,6191666,0,240213,0.55,0.874,4,-4.046,1,0.0321,0.000436,1.02e-05,0.206,0.318,121.61,4
All Out 00s,"The decade that catapulted electronic music, hip hop and indie rock into the mainstream.",20I8RduZC2PWMWTDCZuuAN,Take Me Out,2004-02-16,422226411,Franz Ferdinand,Franz Ferdinand,,,0XNa1vTidXlvJ2gHSsRi4A,72,alternative rock,dance-punk,indie rock,1953975,0,237027,0.277,0.663,4,-8.821,0,0.0377,0.000409,0.00051,0.136,0.527,104.561,4
All Out 00s,"The decade that catapulted electronic music, hip hop and indie rock into the mainstream.",1myEOhXztRxUVfaAEQiKkU,Cosmic Love,2009,100104097,Lungs (Deluxe Version),Florence + The Machine,,,1moxjboGR7GNWYIMWsRjgG,64,baroque pop,pop,uk alternative pop,5427765,0,255907,0.518,0.809,9,-5.451,0,0.0382,0.137,0.000239,0.119,0.0957,140.065,4
All Out 00s,"The decade that catapulted electronic music, hip hop and indie rock into the mainstream.",6tsojOQ5wHaIjKqIryLZK6,All My Life,2002-10-22,182465159,One By One (Expanded Edition),Foo Fighters,,,7jy3rLJdDQY21OgRLCZ9sD,74,alternative metal,alternative rock,modern rock,8295336,0,263440,0.577,0.604,5,-5.703,1,0.0495,0.000218,0.000579,0.477,0.637,167.719,4
All Out 00s,"The decade that catapulted electronic music, hip hop and indie rock into the mainstream.",6ldwfK0yWgTAlmIfuQkTYN,I'm a Slave 4 U,2001-10-31,91879668,Britney (Digital Deluxe Version),Britney Spears,,,26dSoYclwsYLMAKD3tpOr4,71,dance pop,pop,pop dance,8307629,0,203600,0.847,0.843,5,-3.579,0,0.106,0.415,0.000134,0.107,0.963,110.027,4
All Out 00s,"The decade that catapulted electronic music, hip hop and indie rock into the mainstream.",0BCPKOYdS2jbQ8iyB56Zns,Clocks,2002-08-08,356153513,A Rush of Blood to the Head,Coldplay,,,4gzpq5DPGxSnKTe4SA8HAU,79,permanent wave,pop,,28497318,0,307880,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,4
All Out 00s,"The decade that catapulted electronic music, hip hop and indie rock into the mainstream.",7vFv0yFGMJW3qVXbAd9BK9,Your Body Is a Wonderland,2001-08-16,348939578,Room For Squares,John Mayer,,,0hEurMDQu99nJRq8pTxO14,78,neo mellow,pop,pop rock,4863287,0,249627,0.647,0.729,5,-6.251,1,0.0236,0.0206,0.0489,0.134,0.687,94.01,4
All Out 00s,"The decade that catapulted electronic music, hip hop and indie rock into the mainstream.",0y2IOSoxpgGJ3KZDrmat9p,Here Without You,2003-01-01,344812235,Here Without You,3 Doors Down,,,2RTUTCvo6onsAnheUk3aL9,0,alternative metal,nu metal,pop rock,3029349,0,237076,0.555,0.537,10,-6.785,0,0.0253,0.0465,0.0,0.246,0.238,143.989,4
All Out 00s,"The decade that catapulted electronic music, hip hop and indie rock into the mainstream.",456WNXWhDwYOSf5SpTuqxd,Dog Days Are Over,2009,410053592,Lungs (Deluxe Version),Florence + The Machine,,,1moxjboGR7GNWYIMWsRjgG,75,baroque pop,pop,uk alternative pop,5427765,0,252819,0.501,0.809,7,-5.264,1,0.0938,0.0338,0.00602,0.119,0.258,149.964,4
All Out 00s,"The decade that catapulted electronic music, hip hop and indie rock into the mainstream.",5FZxsHWIvUsmSK1IAvm2pp,Best of You,2005-06-14,337149340,In Your Honor,Foo Fighters,,,7jy3rLJdDQY21OgRLCZ9sD,77,alternative metal,alternative rock,modern rock,8295336,0,255627,0.366,0.94,1,-5.119,0,0.0696,0.000769,9.42e-05,0.188,0.369,130.198,4
All Out 00s,"The decade that catapulted electronic music, hip hop and indie rock into the mainstream.",1PS1QMdUqOal0ai3Gt7sDQ,Gold Digger,2005-08-30,588755570,Late Registration,Kanye West,Jamie Foxx,,5K4W6rqBFWDnAN6FQUkS6x,79,chicago rap,rap,,13062807,1,207627,0.629,0.696,1,-5.572,0,0.348,0.0195,0.0,0.0554,0.623,93.034,4
All Out 00s,"The decade that catapulted electronic music, hip hop and indie rock into the mainstream.",4YA5g2UpNLmdql8fdrhlwY,Let Me Blow Ya Mind,2001-01-01,202305460,Scorpion,Eve,Gwen Stefani,,4d3yvTptO48nOYTPBcPFZC,57,dance pop,hip hop,hip pop,807631,1,230107,0.905,0.544,8,-4.354,0,0.117,0.258,0.0,0.0618,0.882,90.026,4
All Out 00s,"The decade that catapulted electronic music, hip hop and indie rock into the mainstream.",3y4KY2HvTEkFLrkHfIPWAl,Crazy in Love (feat. Jay-Z),2003-06-30,nan,Crazy In Love,Beyoncé,JAY-Z,,6vWDO969PvNqNYHIOW5v0m,55,dance pop,pop,pop dance,25684354,0,249107,0.646,0.72,7,-7.063,1,0.206,0.000553,7.61e-06,0.0556,0.64,99.259,4
All Out 00s,"The decade that catapulted electronic music, hip hop and indie rock into the mainstream.",0mqTcM8kuu2IYPotMt7AzS,Make You Feel My Love,2008-01-28,598754653,19,Adele,,,4dpARuHxo51G3z768sgnrY,63,british soul,pop,pop soul,25040639,0,212040,0.559,0.172,10,-10.636,1,0.0291,0.907,0.000383,0.105,0.0955,77.025,4
All Out 00s,"The decade that catapulted electronic music, hip hop and indie rock into the mainstream.",0O45fw2L5vsWpdsOdXwNAR,SexyBack (feat. Timbaland),2006-09-12,414698153,FutureSex/LoveSounds,Justin Timberlake,Timbaland,,31TPClRtHm23RisEBtV3X7,80,dance pop,pop,,10128015,1,242733,0.967,0.583,7,-5.562,0,0.0789,0.0584,0.0,0.0519,0.964,117.0,4
All Out 00s,"The decade that catapulted electronic music, hip hop and indie rock into the mainstream.",7w9bgPAmPTtrkt2v16QWvQ,"Lose Yourself - From ""8 Mile"" Soundtrack",2005-12-06,nan,Curtain Call (Deluxe),Eminem,,,7dGJo4pcD2V6oG8kP0tJRR,2,detroit hip hop,hip hop,rap,40628922,1,326467,0.701,0.728,2,-4.554,1,0.255,0.00971,0.00115,0.361,0.0591,171.388,4
All Out 00s,"The decade that catapulted electronic music, hip hop and indie rock into the mainstream.",1vxw6aYJls2oq3gW0DujAo,Crazy,2006-04-24,539346418,St. Elsewhere,Gnarls Barkley,,,5SbkVQYYzlw1kte75QIabH,78,atl hip hop,neo soul,,386684,0,177466,0.855,0.587,8,-4.589,1,0.0336,0.0505,0.00714,0.105,0.64,111.97,4
All Out 00s,"The decade that catapulted electronic music, hip hop and indie rock into the mainstream.",6RX5iL93VZ5fKmyvNXvF1r,Irreplaceable,2007-05-29,352888555,B'Day Deluxe Edition,Beyoncé,,,6vWDO969PvNqNYHIOW5v0m,74,dance pop,pop,pop dance,25684354,0,227853,0.447,0.694,7,-4.637,0,0.382,0.0293,5.46e-06,0.167,0.509,175.868,4
All Out 00s,"The decade that catapulted electronic music, hip hop and indie rock into the mainstream.",3E7dfMvvCLUddWissuqMwr,Party In The U.S.A.,2009-01-01,664682506,The Time Of Our Lives (International Version),Miley Cyrus,,,5YGY8feqx7naU7z4HrwZM6,81,dance pop,pop,pop dance,13767139,0,202067,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,4
