playlist,description,track_id,title,release,plays,album,artist1,artist2,artist3,artist_id,popularity_track,genre1,genre2,genre3,artist_followers,explicit,duration,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",4DuUwzP4ALMqpquHU0ltAB,Tyler Herro,2020-10-22,90114087,Tyler Herro,Jack Harlow,,,2LIk90788K0zvyj2JJVwkJ,88,deep underground hip hop,kentucky hip hop,pop rap,644370,1,156498,0.794,0.756,5,-7.16,0,0.136,0.11,0.0,0.247,0.775,123.066,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",5SWnsxjhdcEDc7LJjq9UHk,Runnin,2020-10-02,89468148,SAVAGE MODE II,21 Savage,Metro Boomin,,1URnnhqYAYcrqrcwql10ft,87,atl hip hop,rap,trap,9001037,1,195906,0.819,0.626,10,-4.574,0,0.202,0.00748,0.101,0.167,0.415,143.01,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",4Z5FyQlevoHoa5FsIVKZju,PRACTICE,2020-08-04,55183612,BLAME IT ON BABY (DELUXE),DaBaby,,,4r63FhuTkUYltbVAg5TQnk,85,north carolina hip hop,rap,,5473383,1,122587,0.849,0.536,1,-7.307,1,0.349,0.0239,0.0,0.126,0.308,141.964,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",7JuHVG3qQKQKxC4doneXVW,Back In Blood (feat. Lil Durk),2020-11-06,6779931,Back In Blood (feat. Lil Durk),Pooh Shiesty,Lil Durk,,5F1aAS1duwlzExnPs3l2Xe,75,memphis hip hop,southern hip hop,tennessee hip hop,69024,1,184490,0.759,0.538,8,-8.256,0,0.384,0.151,0.0,0.126,0.831,146.933,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",2etHQJxIbV0soyPhelVs9Y,Best Friend (feat. Doja Cat),2021-01-07,2916476,Best Friend (feat. Doja Cat),Saweetie,Doja Cat,,6cK3NBO6uP7hh0oyuVELFl,75,cali rap,dance pop,pop,872386,1,155884,0.84,0.766,4,-4.12,1,0.136,0.00302,3.61e-06,0.0684,0.402,94.018,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",1SF8piqsZWn86DajVKih8F,Kacey Talk,2020-09-11,52777269,Top,YoungBoy Never Broke Again,,,7wlFDEWiM5OoIAt8RSli8b,83,baton rouge rap,trap,,6120787,1,151249,0.877,0.607,10,-7.818,0,0.15,0.535,0.0,0.138,0.773,127.055,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",7hxHWCCAIIxFLCzvDgnQHX,"Lemonade (feat. Gunna, Don Toliver & NAV)",2020-08-28,499991879,B4 The Storm,Internet Money,Gunna,Don Toliver,6MPCFvOQv5cIGfw3jODMF0,91,pop rap,rap,trap,201098,1,195429,0.8,0.658,1,-6.142,0,0.079,0.25,0.0,0.111,0.462,140.042,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",3bAzFi7wGuOXJdgOYyFDSW,Losses,2020-10-30,22779876,Losses,Lil Tjay,,,6jGMq4yGs7aQzuGsMgVgZR,80,brooklyn drill,melodic rap,nyc rap,2248791,1,195649,0.848,0.457,0,-10.118,1,0.293,0.153,0.0,0.115,0.227,100.018,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",30KctD1WsHKTIYczXjip5a,Tequila Shots,2020-12-11,31765249,Man On The Moon III: The Chosen,Kid Cudi,,,0fA0VVWsXO9YnASrzqfmYu,86,hip hop,ohio hip hop,rap,4457070,1,193293,0.712,0.556,5,-7.214,0,0.0531,0.084,5.04e-05,0.527,0.22,90.494,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",6aKDdFwPJLgHT4aNktrQmb,Take It To Trial (feat. Yak Gotti),2020-12-18,6834167,Take It To Trial (feat. Yak Gotti),Young Stoner Life,Young Thug,Gunna,1xr2G8Hlx4QWmT9HaUbmoO,77,rap,trap,,7628,1,170267,0.891,0.552,1,-6.877,1,0.223,0.00225,2.18e-06,0.162,0.455,135.976,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",0PJ4dXVkpNAtoOZsEjqktc,UGLY (feat. Lil Baby),2021-01-08,1102778,UGLY (feat. Lil Baby),Russ,Lil Baby,,1z7b1Pr1rSlvWRzsW3HOrS,69,hawaiian hip hop,pop rap,rap,3828237,1,194286,0.713,0.663,1,-5.113,1,0.149,0.0641,0.0,0.324,0.787,104.99,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",6jzW19SQaLj1kLArvipGQZ,Grey Area,2020-11-13,8334247,So Help Me God!,2 Chainz,,,17lzZA2AlOHwCwFALHttmp,75,atl hip hop,gangster rap,hip hop,6028534,1,171838,0.897,0.767,11,-4.544,1,0.0959,0.0679,0.000364,0.129,0.675,134.913,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",5CFJRZRq6sdKKtRwNPWbYv,Show Out (with Skepta & Pop Smoke),2020-12-11,30585439,Man On The Moon III: The Chosen,Kid Cudi,Skepta,Pop Smoke,0fA0VVWsXO9YnASrzqfmYu,86,hip hop,ohio hip hop,rap,4457070,1,174960,0.619,0.589,1,-6.531,1,0.124,0.43,0.000392,0.378,0.158,143.896,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",2Y3USTCETS4xbjJOzT1Icm,Adderall (Corvette Corvette) - Remix,2020-12-18,10589343,Adderall (Corvette Corvette) [Remix],Popp Hunna,Lil Uzi Vert,,3fyhhXHbGVLuSHFk2SYx4I,81,,,,24759,1,176383,0.921,0.718,4,-3.545,0,0.299,0.217,0.0,0.189,0.677,141.06,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",4Q34FP1AT7GEl9oLgNtiWj,Mr. Right Now (feat. Drake),2020-10-02,84937074,SAVAGE MODE II,21 Savage,Metro Boomin,Drake,1URnnhqYAYcrqrcwql10ft,86,atl hip hop,rap,trap,9001037,1,193839,0.647,0.667,5,-5.563,1,0.304,0.231,0.0,0.133,0.704,172.08,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",49oXk8rg7uaqkbDSEVblMx,Handgun (feat. NoCap & Polo G),2020-11-20,nan,My Brother’s Keeper (Long Live G),DaBaby,NoCap,Polo G,4r63FhuTkUYltbVAg5TQnk,76,north carolina hip hop,rap,,5473383,1,154315,0.892,0.458,11,-9.37,1,0.4,0.00399,0.0,0.209,0.511,139.952,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",7dH9TPjTWQ60wOJkmYay8a,Blastoff (feat. Juice Wrld & Trippie Redd),2020-08-28,79694077,B4 The Storm,Internet Money,Juice WRLD,Trippie Redd,6MPCFvOQv5cIGfw3jODMF0,77,pop rap,rap,trap,201098,1,174730,0.761,0.517,5,-6.916,1,0.0927,0.114,0.0,0.157,0.46,147.912,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",7E2C5rBLpCKwQlhJPVFBRS,You’re Mines Still (feat. Drake),2020-10-15,27299510,You’re Mines Still (feat. Drake),Yung Bleu,Drake,,3KNIG74xSTc3dj0TRy7pGX,80,alabama rap,pop r&b,trap,641363,1,226220,0.575,0.609,5,-4.88,0,0.121,0.317,0.0,0.105,0.339,83.004,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",5n6gBhdEjCuj3obgCoTEFD,That’s It,2020-11-13,19388809,Pluto x Baby Pluto,Future,Lil Uzi Vert,,1RyvyyTE3xzB2ZywiAwp0i,79,atl hip hop,pop rap,rap,9723814,1,228796,0.94,0.532,11,-5.998,0,0.358,0.12,0.0,0.0925,0.599,123.043,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",6NWdgyVsjp2bJ11PToXCr1,Buss It,2020-05-15,8458065,Buss It,Erica Banks,,,2SXhbucehn00OBVKhzxDyM,74,trap queen,,,8998,1,188735,0.918,0.434,9,-9.541,1,0.173,0.569,3.14e-06,0.123,0.75,109.997,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",5IUtvfNvOyVYZUa6AJFrnP,Spicy (feat. Post Malone),2020-10-23,58725331,Featuring Ty Dolla $ign,Ty Dolla $ign,Post Malone,,7c0XG5cIJTrrAgEC3ULPiq,85,pop,pop rap,r&b,3626018,1,143375,0.782,0.51,4,-5.724,0,0.0419,0.143,0.0,0.115,0.118,99.993,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",4wmZtoif8SGm7PDqgKrEXr,4 Thangs (feat. Big Sean & Hit-Boy),2020-10-30,12490107,4 Thangs (feat. Big Sean & Hit-Boy),Freddie Gibbs,Hit-Boy,Big Sean,0Y4inQK6OespitzD6ijMwb,77,alternative hip hop,hip hop,indiana hip hop,618147,1,104912,0.813,0.557,10,-6.655,0,0.133,0.0547,0.0,0.128,0.764,83.012,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",58u07iWTstIQrxiCM2GuuA,Part Of The Game (feat. NLE Choppa & Rileyy Lanez),2020-12-30,1728521,Part Of The Game (feat. NLE Choppa & Rileyy Lanez),50 Cent,NLE Choppa,Rileyy Lanez,3q7HBObVc0L8jNeTe5Gofh,71,east coast hip hop,gangster rap,hip hop,6705342,1,185603,0.721,0.736,10,-5.389,0,0.116,0.261,9.36e-05,0.087,0.842,94.399,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",1QOxaQ0QruusmKZk5G3sot,Moonlight (feat. Big Sean),2020-11-01,10874610,From Dark to Light,NLE Choppa,Big Sean,,0ErzCpIMyLcjPiwT4elrtZ,75,memphis hip hop,,,2619230,1,210057,0.681,0.791,1,-6.292,0,0.131,0.62,1.97e-06,0.106,0.755,147.961,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",31iqpzg1ZXLLgq0L5iIwLe,Throat Baby (Go Baby),2020-07-24,23289632,Throat Baby (Go Baby),BRS Kash,,,5jJjvmEwRr8epuGZq4eUUa,78,,,,6902,1,218182,0.9,0.521,4,-7.286,0,0.147,0.0135,0.0,0.0951,0.213,132.007,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",5OtK4qowbxqNC2dueZR3ju,Back (feat. Yo Gotti),2020-11-20,13261482,The Recession 2,Jeezy,Yo Gotti,,4yBK75WVCQXej1p04GWqxH,73,atl hip hop,crunk,dirty south rap,1729221,1,188560,0.806,0.718,2,-4.213,0,0.0898,0.131,0.0,0.398,0.586,98.526,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",33HO2V42Tc6xE0SbCg6vBj,Quicksand,2020-10-30,6384081,Quicksand,Morray,,,44vREmJC0OlVZjZaGLqVEd,75,,,,33388,1,223944,0.901,0.673,4,-6.545,0,0.314,0.0761,0.0,0.143,0.561,119.97,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",1MUsTqcuOaBeMnEL73K4fS,Backdoor,2020-12-21,5070101,Backdoor,Lil Durk,,,3hcs9uc56yIGFCSy9leWe7,73,chicago drill,chicago rap,drill,2088884,1,200000,0.665,0.549,4,-7.597,0,0.311,0.107,3.51e-06,0.27,0.229,82.069,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",3PXi72ZtSqx1PZc40KS0Qj,Mean,2020-10-30,15058241,Beautiful Havoc,$NOT,Flo Milli,,5IbEL2xjRtKsunfmsahLuO,75,dark trap,florida rap,underground hip hop,483923,1,125853,0.844,0.72,1,-7.418,0,0.3,0.169,0.0,0.0797,0.631,99.917,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",0uinQuLSYDMua89kLVVnjv,The Parables,2020-11-24,8280710,The Parables,Cordae,,,0huGjMyP507tBCARyzSkrv,75,dmv rap,hip hop,pop rap,1318449,1,194359,0.648,0.722,3,-9.992,0,0.489,0.027,0.0,0.169,0.275,176.553,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",5Ryu0SlsYjKh78RkJUONFr,Flex Up (feat. Future & Playboi Carti),2020-11-27,9968725,Lil Boat 3.5,Lil Yachty,Future,Playboi Carti,6icQOAFXDZKsumw3YXyusw,77,atl hip hop,hip hop,melodic rap,6819546,1,170859,0.829,0.667,9,-5.366,1,0.166,0.000523,0.000521,0.048,0.545,160.082,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",5YSHygGN9D0mID1NsVd5my,Reminds Me Of You,2020-12-08,42487200,Reminds Me Of You,Juice WRLD,The Kid LAROI,,4MCBfE4596Uoi2O4DtmEMz,90,chicago rap,melodic rap,,14784255,1,158033,0.613,0.631,4,-6.965,1,0.12,0.0663,0.0,0.169,0.33,149.992,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",5NOUjBikzECEJyZMTxtErD,The Code (feat. Polo G),2020-10-30,18608732,Welcome to O'Block,King Von,Polo G,,6QtgPSJPSzcnn7dPZ4VINp,79,chicago rap,,,669493,1,202413,0.831,0.62,6,-8.397,0,0.338,0.0582,0.0,0.119,0.568,133.17,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",0A1hoCfMLkiAgvhWkkucJa,Body,2020-11-20,64856019,Good News,Megan Thee Stallion,,,181bsRPaVXVlUKXrxwZfHK,90,houston rap,pop,pop rap,3014129,1,171067,0.914,0.732,8,-6.1,0,0.241,0.0166,0.0,0.107,0.469,94.066,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",4tpSjqtLO12aIUHcSBR9rp,Step It Up,2020-12-11,2355571,Queen of Da Souf (Extended Version) [Deluxe Version],Mulatto,,,3MdXrJWsbVzdn6fe5JYkSQ,70,pop r&b,trap queen,,415182,1,161280,0.961,0.617,11,-5.76,1,0.344,0.26,0.0,0.149,0.734,125.009,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",4aarlAfLKVCTxUDNgbwhjH,Cry Baby (feat. DaBaby),2020-11-20,24224365,Good News,Megan Thee Stallion,DaBaby,,181bsRPaVXVlUKXrxwZfHK,84,houston rap,pop,pop rap,3014129,1,137984,0.957,0.437,11,-7.882,1,0.359,0.00402,0.0,0.219,0.616,130.058,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",0FLIBDpU2S5bb6TfMB4NuQ,Killer,2020-12-18,nan,Music To Be Murdered By - Side B (Deluxe Edition),Eminem,,,7dGJo4pcD2V6oG8kP0tJRR,78,detroit hip hop,hip hop,rap,40628922,1,195009,0.942,0.757,11,-6.089,1,0.256,0.0184,0.0,0.13,0.769,99.04,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",7wAFfH245FJP77ZugGVISe,GTA (feat. 42 Dugg),2020-11-20,7147828,QUARANTINE PACK,Meek Mill,42 Dugg,,20sxb77xiYeusSH8cVdatc,74,hip hop,philly rap,pop rap,4694059,1,150487,0.783,0.577,8,-4.664,1,0.17,0.15,0.0,0.2,0.277,92.544,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",4jVBIpuOiMj1crqd8LoCrJ,FRANCHISE (feat. Young Thug & M.I.A.),2020-09-25,90951855,FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott,Young Thug,M.I.A.,0Y5tJX1MQlPlqiwlOH1tJY,84,rap,,,14545972,1,202795,0.835,0.699,8,-5.405,0,0.277,0.00671,0.0,0.195,0.547,154.981,4
RapCaviar,"Music from Lil Baby, Lil Durk and Jack Harlow.",1eMNW1HQjF1dbb4GtnmpaX,Slay3r,2020-12-25,11104731,Whole Lotta Red,Playboi Carti,,,699OTQXzgjhIYAHMy9RyPD,82,atl hip hop,rap,trap,4300660,1,164591,0.885,0.661,4,-5.062,0,0.141,0.165,0.0,0.334,0.436,140.028,4
